link,headline,category,short_description,authors,date,text,x,y
https://www.huffingtonpost.com/entry/obama-too-big-to-fail_us_570ec890e4b0ffa5937e242e,"No, Obama Didn't Kill Too Big To Fail",BUSINESS,"Despite financial reforms, Wall Street behemoths remain big enough to jeopardize the economy if they fail, regulators said.",Shahien Nasiripour,2016-04-14,"No, Obama Didn't Kill Too Big To Fail Despite financial reforms, Wall Street behemoths remain big enough to jeopardize the economy if they fail, regulators said.",2.8496273,16.152794
https://www.huffingtonpost.com/entry/cvs-aetna-talks_us_59f2a5d9e4b077d8dfc8b406,CVS Is Reportedly In Talks To Acquire Aetna,BUSINESS,The pharmacy chain's move is likely motivated by concerns Amazon could enter the health care sector.,Doha Madani,2017-10-27,CVS Is Reportedly In Talks To Acquire Aetna The pharmacy chain's move is likely motivated by concerns Amazon could enter the health care sector.,-2.8597968,13.795694
https://www.huffingtonpost.com/entry/the-gift-of-cancer_us_5b9d3fd9e4b03a1dcc85efd7,The 'Gift' of Cancer?,WELLNESS,Part of me knew it was coming and part of me thought I was crazy to even think I could have such a disease at 25. I'll never forget sitting in that room alone and wondering if I would make it to my 26th birthday. It's funny how your attitude about life can change when you realize yours could be taken away.,"Jamie Bendola, Contributor
Founder, FMCancer, Inc.",2013-06-12,The 'Gift' of Cancer? Part of me knew it was coming and part of me thought I was crazy to even think I could have such a disease at 25. I'll never forget sitting in that room alone and wondering if I would make it to my 26th birthday. It's funny how your attitude about life can change when you realize yours could be taken away.,-7.287588,-8.818839
https://www.huffingtonpost.com/entry/adhd-medication-car-accidents-men_us_5b9dd369e4b03a1dcc8d66ff,"For Men With ADHD, Taking Medication Could Mean Fewer Car Accidents",WELLNESS,"Typical Toddler Behavior, or ADHD? 10 Ways to Tell 9 Odd Ways Your Tech Devices May Injure You Top 10 Controversial Psychiatric",,2014-01-30,"For Men With ADHD, Taking Medication Could Mean Fewer Car Accidents Typical Toddler Behavior, or ADHD? 10 Ways to Tell 9 Odd Ways Your Tech Devices May Injure You Top 10 Controversial Psychiatric",-18.47404,-6.511746
https://www.huffingtonpost.com/entry/katie-couris-gender-revolution_us_58aef9eee4b057efdce9a880,Have Questions About Trans Kids? Katie Couric Produced An Amazing Resource,QUEER VOICES,This film is required viewing.,James Michael Nichols,2017-02-23,Have Questions About Trans Kids? Katie Couric Produced An Amazing Resource This film is required viewing.,3.2186306,-3.0902357
https://www.huffingtonpost.com/entry/building-a-family-is-goin_us_5b9d2d24e4b03a1dcc853352,Building a Family: Is Going Into Debt for In Vitro or Adoption Worth It?,PARENTING,"In the end, it's a personal decision to take on debt to create the family you desire. Beyond the emotional aspects, there are quite a few financial decisions that need to be thought about and carefully planned out.","Carrie Smith, Contributor
Financial Writer & Business Expert",2013-05-20,"Building a Family: Is Going Into Debt for In Vitro or Adoption Worth It? In the end, it's a personal decision to take on debt to create the family you desire. Beyond the emotional aspects, there are quite a few financial decisions that need to be thought about and carefully planned out.",-17.456976,-13.694337
https://www.huffingtonpost.comhttp://www.shape.com/healthy-eating/cooking-ideas/20-quick-and-easy-ways-cook-eggs,20 Quick And Healthy Egg Recipes,WELLNESS,"Eggs are the breakfast, lunch and dinner of champions. Rich in protein but low in calories, they make the perfect base for",,2013-01-22,"20 Quick And Healthy Egg Recipes Eggs are the breakfast, lunch and dinner of champions. Rich in protein but low in calories, they make the perfect base for",-27.727634,-6.490044
https://www.huffingtonpost.com/entry/republican-debate-solution_us_56350dece4b00aa54a4e7022,Here Is An Elegant Solution To The GOP's Debate Mess,POLITICS,Pick-up basketball can fix many problems -- including this one.,Sam Stein,2015-10-31,Here Is An Elegant Solution To The GOP's Debate Mess Pick-up basketball can fix many problems -- including this one.,13.459657,2.6872337
https://www.huffingtonpost.com/entry/donald-trump-pope-iraq-war_us_56ccc1ece4b0928f5a6d83d3,"Donald Trump Can Win A Feud With The Pope, But Not With George W. Bush",POLITICS,Some things are sacrosanct for Republicans.,Ariel Edwards-Levy,2016-02-23,"Donald Trump Can Win A Feud With The Pope, But Not With George W. Bush Some things are sacrosanct for Republicans.",21.450548,12.33688
https://www.huffingtonpost.com/entry/5-steps-for-strong-alignm_b_7480618.html,5 Steps for Strong Alignment in Upward Salute,HEALTHY LIVING,,"Yoga Journal, ContributorLeading authority on yoga and the yoga lifestyle for 40 years",2015-06-29,5 Steps for Strong Alignment in Upward Salute ,-12.903937,1.0643064
https://www.huffingtonpost.com/entry/back-to-the-future-of-my-doctorate_b_5497144.html,Back to the Future of My MD (Pt. I),IMPACT,"We're the newest recruits to join the age-old struggles against the violence of apathy and ignorance.  While we can expect to venture into new areas of knowledge, and we may be the first to confront new illnesses, these forces of violence will be at work, and they are anything but new.","Sanjeev K. Sriram, ContributorHost of ""Dr. America"" on We Act Radio, pediatrician in Washing...",2014-06-17,"Back to the Future of My MD (Pt. I) We're the newest recruits to join the age-old struggles against the violence of apathy and ignorance.  While we can expect to venture into new areas of knowledge, and we may be the first to confront new illnesses, these forces of violence will be at work, and they are anything but new.",-6.623159,1.6266408
https://www.huffingtonpost.com/entry/cathy-mcmorris-rodgers-marijuana_n_5499894.html,New Ad Targets GOP Congresswoman Over Opposition To Medical Marijuana,POLITICS,,Matt Ferner,2014-06-16,New Ad Targets GOP Congresswoman Over Opposition To Medical Marijuana ,8.586869,9.504174
https://www.huffingtonpost.com/entry/this-video-is-for-every-parent-whose-kid-has-fallen-asleep-in-the-car_us_56fc1da5e4b0a06d58047819,This Video Is For Every Parent Whose Kid Has Fallen Asleep In The Car,PARENTS,For when your kids want to catch some ZZZs on the ride home...,Taylor Pittman,2016-03-30,This Video Is For Every Parent Whose Kid Has Fallen Asleep In The Car For when your kids want to catch some ZZZs on the ride home...,-5.689953,-5.899048
https://www.huffingtonpost.com/entry/alabama-crossover-voting_us_59f0a8dfe4b0e064db7e37e9,Hundreds In Alabama May Face Jail Under New Law For Voting In GOP Senate Runoff,POLITICS,State officials for the first time will send prosecutors the names of people who voted in  the Democratic Senate primary and in the Republican runoff.,Sam Levine,2017-10-25,Hundreds In Alabama May Face Jail Under New Law For Voting In GOP Senate Runoff State officials for the first time will send prosecutors the names of people who voted in  the Democratic Senate primary and in the Republican runoff.,12.888502,19.835533
https://www.huffingtonpost.com/entry/exelons-nuclear-oops-washington-dc-resists-pepco-merger_b_7225084.html,Exelon's Nuclear Oops: Washington D.C. Resists Pepco Merger,GREEN,"Exelon's ultimate goal: Force Pepco's customers, including the people of Washington, D.C., to subsidize Exelon's expensive nuclear power plants in other states. D.C. residents have until May 26 to submit comments to the Public Service Commission.","Connor Gibson, ContributorResearcher, Greenpeace USA",2015-05-06,"Exelon's Nuclear Oops: Washington D.C. Resists Pepco Merger Exelon's ultimate goal: Force Pepco's customers, including the people of Washington, D.C., to subsidize Exelon's expensive nuclear power plants in other states. D.C. residents have until May 26 to submit comments to the Public Service Commission.",-3.631344,21.580122
https://www.huffingtonpost.com/entry/baby-its-cold-outside-snl-jimmy-fallon-cecily-strong-video_us_5bad2ddde4b04234e857b8a3,Jimmy Fallon And Cecily Strong's Adorable 'Baby It's Cold Outside' Parody Will Make You Smile,COMEDY,"Watch how fast ""Baby, it's cold outside,"" turns into, ""Baby, it's not that bad out there,"" when a guy has commitment issues",Katla McGlynn,2013-12-22,"Jimmy Fallon And Cecily Strong's Adorable 'Baby It's Cold Outside' Parody Will Make You Smile Watch how fast ""Baby, it's cold outside,"" turns into, ""Baby, it's not that bad out there,"" when a guy has commitment issues",19.746693,-1.5821426
https://www.huffingtonpost.com/entry/girl-scout-cookies_us_5b9cbe2de4b03a1dcc8165f8,"I'm Not a Monster, I Just Don't Want Girl Scout Cookies",PARENTING,"By now, you've probably had a Girl Scout, Brownie or Daisy pounding on your door, hawking her fat-laden guilty pleasures. It's hard enough to say no to those mini entrepreneurs, but what happens when the cookie pusher is actually an overachieving mom and happens to be your friend?","Jackie Morgan MacDougall, Contributor
Executive Producer / Co-host, Broadscast",2013-01-23,"I'm Not a Monster, I Just Don't Want Girl Scout Cookies By now, you've probably had a Girl Scout, Brownie or Daisy pounding on your door, hawking her fat-laden guilty pleasures. It's hard enough to say no to those mini entrepreneurs, but what happens when the cookie pusher is actually an overachieving mom and happens to be your friend?",-9.717296,-15.108832
https://www.huffingtonpost.com/entry/premier-models-outspoken_us_5b9c2c30e4b03a1dcc7cd663,Carole White on Beauty (VIDEO),STYLE & BEAUTY,"The high street's growing demand for 'bigger' girls and the media's vilification of those that are too 'skinny,' may be a","Constantin Bjerke, Contributor
CEO, Crane.tv",2012-08-22,"Carole White on Beauty (VIDEO) The high street's growing demand for 'bigger' girls and the media's vilification of those that are too 'skinny,' may be a",4.891945,-21.758656
https://www.huffingtonpost.com/entry/the-end-is-near_us_5bad1156e4b04234e8567030,The End Is Near,COMEDY,,"Chris Michael, Contributor
Contributor",2012-12-23,The End Is Near ,2.5722253,4.7023687
https://www.huffingtonpost.com/entry/how-a-group-of-outcast-te_b_6879614.html,How A Group Of Outcast Teen Boys Taught Me The Value Of Youth Sports,SPORTS,"Don't expect to win any games, they said. Some of the boys have attention issues, they said; several chronically misbehave. Some lack ""talent"" or are slow footed. And we think so and so is selling weed, and, oh, by the way, we don't think a woman should be coaching a boys' team in the first place. I had a different perspective.","Brooke de Lench, ContributorED, MomsTEAM Institute of Youth Sports Safety, Producer: The S...",2015-03-17,"How A Group Of Outcast Teen Boys Taught Me The Value Of Youth Sports Don't expect to win any games, they said. Some of the boys have attention issues, they said; several chronically misbehave. Some lack ""talent"" or are slow footed. And we think so and so is selling weed, and, oh, by the way, we don't think a woman should be coaching a boys' team in the first place. I had a different perspective.",7.7167363,-1.5765003
https://www.huffingtonpost.com/entry/dance-class_us_5b9b4935e4b03a1dcc7653c7,Twirling Dervish,WELLNESS,"If you don't like the idea of a class, try dancing in the privacy of your own home -- then you really will be dancing like no one's watching. At the very least, it will make you smile.","Claire Fordham, Contributor
Journalist, Author, Producer",2012-02-07,"Twirling Dervish If you don't like the idea of a class, try dancing in the privacy of your own home -- then you really will be dancing like no one's watching. At the very least, it will make you smile.",12.07644,-22.710672
https://www.huffingtonpost.com/entry/mark-bustos-homeless-haircuts_n_5678454.html,Stylist Who Spends Every Sunday Cutting Hair For Homeless: 'Every Human Life Is Worth The Same',IMPACT,,Robbie Couch,2014-08-17,Stylist Who Spends Every Sunday Cutting Hair For Homeless: 'Every Human Life Is Worth The Same' ,-0.20079473,-11.389915
https://www.huffingtonpost.com/entry/baby-carrots-lie_us_5b9ded41e4b03a1dcc8ee6aa,Getting To The Bottom Of Baby Carrot Lies (WATCH),FOOD & DRINK,Put down that stumpy fraud and go get yourself a whole carrot.,,2014-03-17,Getting To The Bottom Of Baby Carrot Lies (WATCH) Put down that stumpy fraud and go get yourself a whole carrot.,-26.948322,-10.721317
https://www.huffingtonpost.com/entry/sleep-better-snooze-button_us_5b9b7447e4b03a1dcc77ae5c,Sleep Better: Should The Snooze Button Be Put To Bed? (VIDEO),WELLNESS,"The alarm goes off and all you want to do is stay under the covers. In desperate times, you might think hitting the snooze",,2012-03-19,"Sleep Better: Should The Snooze Button Be Put To Bed? (VIDEO) The alarm goes off and all you want to do is stay under the covers. In desperate times, you might think hitting the snooze",-17.729692,-7.986433
